SITE,TYPE,YEAR,MONTH,DAY,DATE,TEMP,FLDCOND,LABCOND,FLDPH,LABPH,ANC,CA,MG,NA,K,NH4,NH4_NREL,SO4,NO3,NO3_NREL,PO4,CL,F,SiO2,AL,FE,MN,LAB,DOC,TDN,NH4 calc,NO3 calc,TIN,TDN calc,DON,PO4_NREL,PO4_NREL calc,TP_NREL,TP_NREL calc,DOP,TP_HSWL,CHL_A
LOCH.O,NORMAL,2013,3,26,3/26/13,0.5,22.26,19.05,,6.18,96.55,2.214,0.344,1.086,0.224,0.051,,2.4791,0.0355,,<0.04,0.2007,0.0575,1.238285,,,,USFS,1.386,0.1947,0.051,0.0355,0.047548428,0.1947,0.147151572,,,,,,,
LOCH.O,NORMAL,2013,4,2,4/2/13,0.3,25.05,21.6,,6.17,143.97,2.538,0.392,1.151,0.255,0.05,,2.7719,0.1974,,<0.04,0.2252,0.0843,1.124105,,,,USFS,1.129,0.1526,0.05,0.1974,0.083319509,0.1526,0.069280491,,,,,,,
LOCH.O,NORMAL,2013,4,9,4/9/13,0.9,24.19,21.5,,6.2,137.97,2.516,0.385,1.16,0.25,0.07,,2.709,0.2837,,<0.04,0.2272,0.0982,1.49519,,,,USFS,0.9763,0.1469,0.07,0.2837,0.118304198,0.1469,0.028595802,,,,,,,
LOCH.O,DUPE,2013,4,9,4/9/13,0.9,24.19,21.8,,6.22,138.29,2.562,0.392,1.181,0.257,0.087,,2.7379,0.293,,<0.04,0.2237,0.0955,1.352465,,,,USFS,1.061,0.1667,0.087,0.293,0.133581815,0.1667,0.033118185,,,,,,,
LOCH.O,NORMAL,2013,4,23,4/23/13,0.1,27.01,23.8,,6.18,159.73,3.067,0.468,1.32,0.334,0.1,,2.745,0.7158,,<0.04,0.257,0.0889,,,,,USFS,1.351,0.2492,0.1,0.7158,0.239099515,0.2492,0.010100485,,,,,,,
LOCH.O,NORMAL,2013,4,30,4/30/13,1.3,25.38,21.3,,6.16,146.75,2.743,0.42,1.14,0.292,0.079,,2.6501,0.9134,,<0.04,0.251,0.0859,,,,,USFS,1.58,0.3424,0.079,0.9134,0.267425412,0.3424,0.074974588,,,,,,,
LOCH.O,NORMAL,2013,5,7,5/7/13,0.7,23.85,19.21,,6.07,112.04,2.444,0.399,0.939,0.337,0.055,,2.8156,0.826,,<0.04,0.304,0.0981,,,,,USFS,3.363,0.3381,0.055,0.826,0.229091641,0.3381,0.109008359,,,,,,,
LOCH.O,NORMAL,2013,5,14,5/14/13,1.8,17.8,16.66,,5.91,68.04,1.762,0.321,0.642,0.362,0.134,,1.8657,0.6882,,<0.04,0.3289,0.0779,3.49334,,,,USFS,5.628,0.3541,0.134,0.6882,0.259225856,0.3541,0.094874144,,,,,,,
LOCH.O,NORMAL,2013,5,21,5/21/13,1.1,18.82,14.24,,5.933,34.839,1.806,0.323,0.631,0.353,0.053,,2.2852,1.6765,,<0.04,0.2916,0.0943,2.617132,,,,USFS,4.193,0.4737,0.053,1.6765,0.419527709,0.4737,0.054172291,,,,,,,
LOCH.O,DUPE,2013,5,21,5/21/13,1.1,18.82,17.28,,5.94,47.12,1.795,0.321,0.631,0.349,0.054,,2.2566,1.6516,,<0.04,0.2849,0.0961,2.509516,,,,USFS,4.074,0.5036,0.054,1.6516,0.414682136,0.5036,0.088917864,,,,,,,
LOCH.O,NORMAL,2013,5,28,5/28/13,2.7,16,12.64,,5.976,39.07,1.654,0.279,0.578,0.259,0.017,,1.8764,1.5371,,<0.04,0.2339,0.0949,2.240476,,,,USFS,3.251,0.4353,0.017,1.5371,0.360153464,0.4353,0.075146536,,,,,,,
LOCH.O,NORMAL,2013,6,4,6/4/13,3.3,15.9,13.86,,6.062,38.16,1.654,0.27,0.601,0.221,0.024,,1.8718,1.2944,,<0.04,0.23,0.0968,2.213572,,,,USFS,3.24,0.3703,0.024,1.2944,0.310794267,0.3703,0.059505733,,,,,,,
LOCH.O,NORMAL,2013,6,11,6/11/13,6.5,14.73,13.57,,6.117,35.474,1.616,0.252,0.554,0.225,0.024,,1.7947,1.5248,,<0.04,0.2313,0.0972,1.917628,,,,USFS,2.352,0.4297,0.024,1.5248,0.362803297,0.4297,0.066896703,,,,,,,
LOCH.O,NORMAL,2013,6,18,6/18/13,6.8,14.01,13.05,,6.139,28.067,1.519,0.233,0.507,0.194,0.062,,1.6082,1.576,,<0.04,0.1641,0.0944,1.810012,,,,USFS,1.951,0.4239,0.062,1.576,0.403818223,0.4239,0.020081777,,,,,,,
LOCH.O,BLANK,2013,6,18,6/18/13,,,0.83,,5.363,-24.286,0.03,<0.02,<0.02,<0.02,<0.01,,<0.01,<0.01,,<0.04,0.0453,0.0209,<0.40,,,,USFS,0.7424,0.05487,0.005,0.005,0.005004637,0.05487,0.049865363,,,,,,,
LOCH.O,NORMAL,2013,6,25,6/25/13,9.1,10.1,11.6,,6.09,26.85,1.444,0.221,0.491,0.196,0.029,,1.5303,1.3501,,<0.04,0.1388,0.1054,,,,,USFS,1.107,0.3647,0.029,1.3501,0.3272436,0.3647,0.0374564,,,,,,,
LOCH.O,NORMAL,2013,7,2,7/2/13,8.7,12.69,11.55,,6.21,36.82,1.304,0.201,0.463,0.164,0.065,,1.4003,1.1637,,<0.04,0.1597,0.1103,0.895276,,,,USFS,1.057,0.408576,0.065,1.1637,0.313073827,0.408576,0.095502173,,,,,,,
LOCH.O,NORMAL,2013,7,9,7/9/13,10.9,12.44,11.19,,6.1,28.69,1.327,0.214,0.486,0.175,0.028,,1.3963,1.1836,,0.0455,0.165,0.0994,1.245028,,,,USFS,1.13,0.474768,0.028,1.1836,0.288883756,0.474768,0.185884244,,,,,,,
LOCH.O,BLANK,2013,7,9,7/9/13,,,0.74,,5.39,-17.51,<0.02,<0.02,<0.02,<0.02,<0.01,,<0.01,<0.01,,<0.04,<0.01,<0.01,<0.40,,,,USFS,0.3539,0.145488,0.005,0.005,0.005004637,0.145488,0.140483363,,,,,,,
LOCH.O,NORMAL,2013,7,16,7/16/13,10,11.14,11.12,,6.07,31.3,1.363,0.212,0.506,0.147,<0.01,,1.439,1.0556,,<0.04,0.1153,0.108,1.19122,,,,USFS,1.079,0.520352,0.005,1.0556,0.242160393,0.520352,0.278191607,,,,,,,
LOCH.O,NORMAL,2013,7,23,7/23/13,12.7,13.03,11.15,,6.16,44.52,1.455,0.219,0.523,0.153,0.022,,1.4788,0.963,,<0.04,0.104,0.1053,,,,,USFS,1.008,0.477792,0.022,0.963,0.234435753,0.477792,0.243356247,,,,,,,
LOCH.O,NORMAL,2013,7,30,7/30/13,10.3,10,10.81,,6,37.18,1.383,0.218,0.529,0.163,0.021,,1.6094,0.9792,,<0.04,0.1067,0.097,1.271932,,,,USFS,0.9509,0.422912,0.021,0.9792,0.237317444,0.422912,0.185594556,,,,,,,
LOCH.O,NORMAL,2013,8,6,8/6/13,11.7,13.8,13.48,,6.19,45.72179031,1.457,0.228,0.556,0.171,0.041,,1.6626,1.0009,,<0.04,0.1087,0.1192,1.35,,,,USFS,0.8515,0.366464,0.041,1.0009,0.25771974,0.366464,0.10874426,,,,,,,
LOCH.O,NORMAL,2013,8,13,8/13/13,11,14.29,10.59,,6.03,46.43,1.535,0.236,0.569,0.174,0.032,,1.7234,0.9671,,<0.04,0.1145,0.1161,1.41,,,,USFS,0.8913,0.329616,0.032,0.9671,0.243113199,0.329616,0.086502801,,,,,,,
LOCH.O,DUPE,2013,8,13,8/13/13,11,14.29,12.1,,6.04,37.85,1.564,0.236,0.582,0.166,0.03,,1.7309,0.973,,<0.04,0.1057,0.1134,1.38,,,,USFS,0.6882,0.368704,0.03,0.973,0.24289464,0.368704,0.12580936,,,,,,,
LOCH.O,NORMAL,2013,8,20,8/20/13,13.8,14.89,12.8,,5.98,56.7,1.596,0.246,0.564,0.176,0.065,,1.9001,0.9512,,<0.04,0.1168,0.1183,,,,,USFS,1.002,0.3324,0.065,0.9512,0.26510543,0.3324,0.06729457,,,,,,,
LOCH.O,BLANK,2013,8,22,8/20/13,,,1.17,,5.34,-17.12,0.086,<0.02,<0.02,<0.02,<0.01,,<0.01,<0.01,,<0.04,<0.01,<0.01,,,,,USFS,,,0.005,0.005,0.005004637,,,,,,,,,
LOCH.O,NORMAL,2013,8,27,8/27/13,13.6,14.58,12.91,,5.96,48.97,1.57,0.242,0.548,0.175,0.061,,1.8281,0.8757,,<0.04,0.114,0.1266,1.18,,,,USFS,0.8033,0.379904,0.061,0.8757,0.244961765,0.379904,0.134942235,,,,,,,
LOCH.O,NORMAL,2013,9,3,9/3/13,12.8,12.3,13.33395,,5.907454,63.72606,1.628,0.261,0.608,0.186,0.041,,2.3633,1.25,,<0.04,0.1543,0.1435,1.38,,,,USFS,0.8585,0.424144,0.041,1.25,0.313949989,0.424144,0.110194011,,,,,,,
LOCH.O,NORMAL,2013,9,10,9/10/13,10.5,16.17,14.95584,,5.916754,66.86356,1.79,0.283,0.655,0.194,0.046,,2.6314,1.5933,,<0.04,0.1723,0.1453,1.64,,,,USFS,0.9404,0.432768,0.046,1.5933,0.395320314,0.432768,0.037447686,,,,,,,
LOCH.O,NORMAL,2013,9,19,9/19/13,,,16.25748,,5.809365,47.69545,1.958,0.329,0.759,0.244,0.056,,2.7716,2.5625,,<0.04,0.278,0.17,3.62,,,,USFS,1.694,0.695856,0.056,2.5625,0.621853291,0.695856,0.074002709,,,,,,,
LOCH.O,BLANK,2013,9,19,9/19/13,,,1.32,,5.195567,-20.55326462,<0.02,<0.02,<0.02,0.105,0.059,,<0.01,<0.01,,<0.04,<0.01,<0.01,<0.40,,,,USFS,0.1132,0.0736176,0.059,0.005,0.046865102,0.0736176,0.026752498,,,,,,,
LOCH.O,NORMAL,2013,9,24,9/24/13,5.4,20.36,16.50541,,5.866359,44.83568,1.965,0.328,0.823,0.245,0.037,,2.9715,2.5208,,<0.04,0.2914,0.1679,3.62,,,,USFS,1.581,0.658784,0.037,2.5208,0.597711516,0.658784,0.061072484,,,,,,,
LOCH.O,NORMAL,2013,9,30,9/30/13,4.9,20.65,16.76367,,5.881689,43.17239,2.028,0.337,0.808,0.267,0.057,,3.1764,2.4921,,<0.04,0.2845,0.1607,3.25,,,,USFS,1.404,0.623056,0.057,2.4921,0.606736837,0.623056,0.016319163,,,,,,,
LOCH.O,NORMAL,2013,10,15,10/15/13,2.2,22.32,17.60044,,5.91219,43.31803,2.122,0.357,0.847,0.237,0.042,,3.2983,2.4864,,<0.04,0.2759,0.1539,2.99,,,,USFS,1.952,0.663936,0.042,2.4864,0.593822248,0.663936,0.070113752,,,,,,,
LOCH.O,DUPE,2013,10,15,10/15/13,2.2,22.32,17.94135,,5.918021,45.16488,2.097,0.346,0.85,0.245,0.034,,3.3158,2.4726,,<0.04,0.2797,0.1584,2.96,,,,USFS,1.21,0.621488,0.034,2.4726,0.584505573,0.621488,0.036982427,,,,,,,
LOCH.O,NORMAL,2013,10,22,10/22/13,4.9,22.64,18.48886,,5.924338,47.37298,2.245,0.36,0.862,0.247,0.082,,3.5044,2.4603,,<0.04,0.2974,0.1446,3.02,,,,USFS,1.33,0.661696,0.082,2.4603,0.618938352,0.661696,0.042757648,,,,,,,
LOCH.O,NORMAL,2013,10,29,10/29/13,4,22.4,17.7554,,5.921449,53.22924,2.166,0.353,0.882,0.226,0.05,,3.4461,2.2269,,<0.04,0.2801,0.1498,2.84,,,,USFS,1.116,0.584528,0.05,2.2269,0.54144592,0.584528,0.04308208,,,,,,,
LOCH.O,NORMAL,2013,11,5,11/5/13,1.6,23.05,17.69341,,5.933368,56.59327,2.195,0.354,0.867,0.234,0.055,,3.3872,2.1365,,<0.04,0.278,0.1454,2.84,,,,USFS,1.284,0.554848,0.055,2.1365,0.524915569,0.554848,0.029932431,,,,,,,
LOCH.O,NORMAL,2013,11,12,11/12/13,3.6,23.42,19.10869,,5.954094,65.26653,2.324,0.376,0.949,0.233,0.04,,3.6548,2.1599,,<0.04,0.2802,0.1446,,,,,USFS,1.142,0.571984,0.04,2.1599,0.518569829,0.571984,0.053414171,,,,,,,
LOCH.O,NORMAL,2013,11,19,11/19/13,1.7,25.3,20.14174,,5.983633,69.85088,2.4,0.39,1.004,0.24,0.023,,3.832,2.1974,,<0.04,0.291,0.1359,3.07,,,,USFS,1.165,0.56168,0.023,2.1974,0.513856545,0.56168,0.047823455,,,,,,,
LOCH.O,BLANK,2013,11,19,11/19/13,,,1,,5.279303,-16.428,0.021,<0.02,<0.02,<0.02,<0.01,,<0.01,<0.01,,<0.04,<0.01,0.0154,<0.40,,,,USFS,0.1123,0.0751856,0.005,0.005,0.005004637,0.0751856,0.070180963,,,,,,,
LOCH.O,NORMAL,2013,11,26,11/26/13,1.2,24.43,20.14174,,5.938391,49.2784,2.305,0.368,0.927,0.216,0.049,,3.6916,2.4481,,<0.04,0.2607,0.1417,3.07,,,,USFS,1.079,0.673008,0.049,2.4481,0.590603006,0.673008,0.082404994,,,,,,,
LOCH.O,NORMAL,2013,12,11,12/11/13,-0.1,29.73,23.5508,,6.002456,89.70895,2.826,0.448,1.128,0.255,0.028,,3.6584,2.1692,,<0.04,0.2595,0.1208,3.56,,,,USFS,1.311,0.623056,0.028,2.1692,0.511366826,0.623056,0.111689174,,,,,,,
LOCH.O,DUPE,2013,12,11,12/11/13,-0.1,29.73,23.34419,,6.001708,86.69752,2.797,0.448,1.126,0.279,0.023,,3.65,2.2065,,<0.04,0.2555,0.1247,3.56,,,,USFS,1.297,0.64512,0.023,2.2065,0.515910721,0.64512,0.129209279,,,,,,,
LOCH.O,NORMAL,2013,12,17,12/17/13,0.7,29.7,23.96401,,6.015712,106.2877,2.847,0.453,1.158,0.26,0.022,,3.8087,2.0239,,<0.04,0.2641,0.1307,3.59,,,,USFS,1.256,0.596064,0.022,2.0239,0.473916566,0.596064,0.122147434,,,,,,,
LOCH.O,NORMAL,2013,12,24,12/24/13,-0.1,31,24.58384,,6.026107,112.8565,2.927,0.462,1.193,0.263,0.018,,3.883,1.8559,,<0.04,0.2683,0.1346,3.33,,,,USFS,1.288,0.58744,0.018,1.8559,0.43289254,0.58744,0.15454746,,,,,,,
LOCH.O,NORMAL,2013,12,31,12/31/13,-0.1,,24.37723,,6.055137,119.8577,2.884,0.46,1.232,0.251,<0.01,,3.8111,1.6058,,<0.04,0.2757,0.1329,3.3,,,,USFS,1.313,0.544768,0.005,1.6058,0.366359039,0.544768,0.178408961,,,,,,,
LOCH.O,NORMAL,2014,1,7,1/7/14,0.2,29.6,24.2,,6.98,124.27,2.735,0.433,1.193,0.244,<0.01,,3.6165,1.5453,,<0.04,0.286,0.1037,3.554762,,,,USFS,1.197,0.4374,0.005,1.5453,0.352702154,0.4374,0.084697846,,,,,,,
LOCH.O,BLANK,2014,1,7,1/7/14,,,1.26,,6.12,19.13,<0.02,<0.02,<0.02,<0.02,<0.01,,<0.01,<0.01,,<0.04,<0.01,<0.01,<0.40,,,,USFS,0.09131,0.05816,0.005,0.005,0.005004637,0.05816,0.053155363,,,,,,,
LOCH.O,NORMAL,2014,1,14,1/14/14,-0.1,30,24.5,,6.96,132.22,2.777,0.44,1.191,0.252,0.033,,3.5809,1.3647,,<0.04,0.2648,0.0904,3.33,,,,USFS,1.235,0.3889,0.033,1.3647,0.333640086,0.3889,0.055259914,,,,,,,
LOCH.O,NORMAL,2014,1,21,1/21/14,0.1,29.9,24.3,,7.04,142.3,2.829,0.443,1.223,0.259,0.014,,3.729,1.1246,,<0.04,0.2594,0.1,3.39,,,,USFS,1.301,0.3467,0.014,1.1246,0.264712758,0.3467,0.081987242,,,,,,,
LOCH.O,NORMAL,2014,1,28,1/28/14,-0.2,13.82,22.9,,7,129.69,2.683,0.415,1.237,0.261,0.011,,3.4638,1.2023,,<0.04,0.24,0.1017,3.7,,,,USFS,1.154,0.3765,0.011,1.2023,0.27992668,0.3765,0.09657332,,,,,,,
LOCH.O,NORMAL,2014,2,4,2/4/14,0,29.28,23.1,,7.02,135.03,2.705,0.421,1.201,0.254,<0.01,,3.1664,1.3688,,<0.04,0.2322,0.105,3.39,,,,USFS,1.077,0.3902,0.005,1.3688,0.312860168,0.3902,0.077339832,,,,,,,
LOCH.O,NORMAL,2014,2,11,2/11/14,-0.1,30.7,24.2,,7.03,150.51,2.867,0.451,1.216,0.276,0.022,,3.1271,1.3119,,<0.04,0.2341,0.1109,3.53,,,,USFS,1.117,0.3775,0.022,1.3119,0.313194218,0.3775,0.064305782,,,,,,,
LOCH.O,NORMAL,2014,2,18,2/18/14,-0.1,30.3,25,,7.07,153.98,2.879,0.455,1.192,0.268,0.015,,3.2243,1.1959,,<0.04,0.2332,0.1081,3.58,,,,USFS,1.035,0.3503,0.015,1.1959,0.28158276,0.3503,0.06871724,,,,,,,
LOCH.O,DUPE,2014,2,18,2/18/14,-0.1,30.3,24.5,,7.06,150.83,2.89,0.448,1.188,0.278,0.036,,3.212,1.1958,,<0.04,0.2311,0.0958,3.44,,,,USFS,1.168,0.3765,0.036,1.1958,0.297839257,0.3765,0.078660743,,,,,,,
LOCH.O,NORMAL,2014,2,25,2/25/14,0.3,29.2,25.3,,7.11,149.21,2.696,0.428,1.202,0.259,<0.01,,3.1652,1.2108,,<0.04,0.2512,0.0982,3.64,,,,USFS,0.9177,0.367,0.005,1.2108,0.277194253,0.367,0.089805747,,,,,,,
LOCH.O,NORMAL,2014,3,4,3/4/14,0.3,28.55,23.8,,7.1,149.39,2.681,0.42,1.198,0.246,<0.01,,3.0087,0.9422,,<0.04,0.239,0.1178,3.47,,,,USFS,0.9314,0.3223,0.005,0.9422,0.216562199,0.3223,0.105737801,,,,,,,
LOCH.O,NORMAL,2014,3,11,3/11/14,0.2,28.07,22.8,,7,145.39,2.62,0.413,1.19,0.241,0.011,,2.9136,0.811,,<0.04,0.2365,0.1176,3.05,,,,USFS,0.9236,0.289,0.011,0.811,0.191597109,0.289,0.097402891,,,,,,,
LOCH.O,NORMAL,2014,3,18,3/18/14,0.3,26.05,22.1,,7.1,149.21,2.462,0.397,1.145,0.219,0.019,,2.7949,0.6243,,<0.04,0.2252,0.094,3.08,,,,USFS,1.087,0.2198,0.019,0.6243,0.15565419,0.2198,0.06414581,,,,,,,
LOCH.O,NORMAL,2014,3,25,3/25/14,0.5,23.99,20.6,,7.04,142.03,2.272,0.357,1.058,0.202,0.023,,2.4826,0.4305,,<0.04,0.208,0.0956,2.29,,,,USFS,0.9405,0.1927,0.023,0.4305,0.115007787,0.1927,0.077692213,,,,,,,
LOCH.O,NORMAL,2014,4,1,4/1/14,0.5,22.48,19.49,,7.05,132.65,2.171,0.34,1.013,0.187,0.035,,2.2644,0.3089,,<0.04,0.1837,0.1107,1.93,,,,USFS,0.8934,0.1739,0.035,0.3089,0.096860903,0.1739,0.077039097,,,,,,,
LOCH.O,BLANK,2014,4,1,4/1/14,,,1.24,,6.16,19.92,<0.02,<0.02,<0.02,<0.02,<0.01,,<0.01,<0.01,,<0.04,<0.01,<0.01,<0.40,,,,USFS,<0.06,0.05816,0.005,0.005,0.005004637,0.05816,0.053155363,,,,,,,
LOCH.O,NORMAL,2014,4,8,4/8/14,0.2,21.65,19.76,,7.09,140.25,2.173,0.339,1.002,0.187,0.026,,2.0864,0.3269,,<0.04,0.1789,0.1038,1.9,,,,USFS,0.9431,0.1786,0.026,0.3269,0.093947364,0.1786,0.084652636,,,,,,,
LOCH.O,NORMAL,2014,4,15,4/15/14,0.9,21.9,18.64,,7.01,125.1,2.104,0.343,0.946,0.202,0.023,,2.0491,0.4038,,<0.04,0.179,0.0858,2.43,,,,USFS,1.55,0.2018,0.023,0.4038,0.108980699,0.2018,0.092819301,,,,,,,
LOCH.O,NORMAL,2014,4,22,4/22/14,2.9,22.42,18.71,,6.96,109.04,1.957,0.326,0.916,0.227,0.028,,2.4035,0.4433,,<0.04,0.2284,0.1056,2.04,,,,USFS,1.547,0.2149,0.028,0.4433,0.121773146,0.2149,0.093126854,,,,,,,
LOCH.O,NORMAL,2014,4,29,4/29/14,0.9,20.06,16.21,,6.79,80.4,1.745,0.306,0.745,0.245,0.015,,2.1792,0.4317,,<0.04,0.2108,0.0799,2.66,,,,USFS,2.92,0.2411,0.015,0.4317,0.109077117,0.2411,0.132022883,,,,,,,
LOCH.O,NORMAL,2014,5,6,5/6/14,1.6,19.19,15.85,,6.78,77.66,1.732,0.308,0.727,0.232,0.017,,1.9452,0.4454,,<0.04,0.1938,0.0865,2.96,,,,USFS,3.353,0.2479,0.017,0.4454,0.113720055,0.2479,0.134179945,,,,,,,
LOCH.O,NORMAL,2014,5,13,5/13/14,2.9,18.11,15.61,,6.79,75.89,1.67,0.299,0.698,0.212,0.026,,1.8244,0.4445,,<0.04,0.1866,0.0685,3.19,,,,USFS,3.409,0.2388,0.026,0.4445,0.120493639,0.2388,0.118306361,,,,,,,
LOCH.O,DUPE,2014,5,13,5/13/14,2.9,18.11,15.67,,6.81,77.88,1.695,0.297,0.702,0.21,0.018,,1.8215,0.4446,,<0.04,0.1874,0.084,,,,,USFS,3.546,0.2327,0.018,0.4446,0.114314662,0.2327,0.118385338,,,,,,,
LOCH.O,NORMAL,2014,5,20,5/20/14,3.8,18.22,15.19,,6.72,71.43,1.621,0.294,0.659,0.228,0.014,,1.7388,0.6416,,<0.04,0.2164,0.0717,2.94,,,,USFS,3.503,0.28,0.014,0.6416,0.155683413,0.28,0.124316587,,,,,,,
LOCH.O,NORMAL,2014,5,27,5/27/14,6.3,17.89,16.7,,6.64,61.35,1.767,0.309,0.622,0.278,0.024,,1.8967,1.5294,,<0.04,0.2639,0.0812,2.94,,,,USFS,3.745,0.4693,0.024,1.5294,0.363841671,0.4693,0.105458329,,,,,,,
LOCH.O,NORMAL,2014,6,3,6/3/14,6.5,17.19,15.11,,6.66,53.22,1.6,0.265,0.585,0.216,0.01,,1.8246,1.3088,,<0.04,0.1981,0.0801,2.46,,,,USFS,2.666,0.4037,0.01,1.3088,0.303192119,0.4037,0.100507881,,,,,,,
LOCH.O,NORMAL,2014,6,10,6/10/14,7.1,16.4,14.63,,6.67,57.96,1.521,0.249,0.56,0.187,0.015,,1.4508,1.1167,,<0.04,0.1366,0.066,2.35,,,,USFS,2.363,0.3713,0.015,1.1167,0.263704656,0.3713,0.107595344,,,,,,,
LOCH.O,NORMAL,2014,6,17,6/17/14,8.6,15.64,13.85,,6.69,58.29,1.458,0.235,0.535,0.175,0.014,,1.3909,1.0903,,<0.04,0.1237,0.0716,2.12,,,,USFS,2.12,0.3739,0.014,1.0903,0.256970095,0.3739,0.116929905,,,,,,,
LOCH.O,NORMAL,2014,6,24,6/24/14,8.7,15.02,13.28,,6.73,55.61,1.37,0.219,0.492,0.155,0.058,,1.2826,1.0488,,<0.04,0.1047,0.0645,2.037416,,,,USFS,1.571,0.3459,0.058,1.0488,0.281710676,0.3459,0.064189324,,,,,,,
LOCH.O,BLANK,2014,6,24,6/24/14,,,1.09,,5.27,2.27,0.057,<0.02,<0.02,<0.02,0.016,,<0.01,<0.01,,<0.04,<0.01,<0.01,<0.40,,,,USFS,0.3113,0.05816,0.016,0.005,0.013531769,0.05816,0.044628231,,,,,,,
LOCH.O,NORMAL,2014,7,1,7/1/14,8.2,13.87,11.61,,6.38,49.65,1.308,0.204,0.458,0.15,0.025,,1.2307,1.0324,,<0.04,0.0899,0.0727,1.62,,,,USFS,1.064,0.3325,0.025,1.0324,0.252427249,0.3325,0.080072751,,,,,,,
LOCH.O,NORMAL,2014,7,8,7/8/14,9.7,12.74,10.64,,6.41,51.49,1.168,0.181,0.43,0.134,<0.01,,1.1297,0.8519,,<0.04,0.0842,0.0734,1.39,,,,USFS,0.6898,0.3033,0.005,0.8519,0.196178452,0.3033,0.107121548,,,,,,,
LOCH.O,NORMAL,2014,7,15,7/15/14,11.7,11.58,9.93,,6.16,43.16,1.109,0.164,0.401,0.127,0.028,,1.0256,0.6749,,<0.04,0.0665,0.0782,1.33,,,,USFS,0.6513,0.2793,0.028,0.6749,0.174053056,0.2793,0.105246944,,,,,,,
LOCH.O,NORMAL,2014,7,22,7/22/14,13.1,12.12,11.02,,6.34,50.45,1.116,0.169,0.423,0.13,0.017,,1.2938,0.7597,,<0.04,0.0764,0.1106,1.28,,,,USFS,0.5435,0.2424,0.017,0.7597,0.184668137,0.2424,0.057731863,,,,,,,
LOCH.O,NORMAL,2014,7,29,7/29/14,10.3,11.75,10.23,,6.54,52.41,1.141,0.173,0.412,0.139,0.018,,1.2392,0.7786,,<0.04,0.0774,0.0998,1.51,,,,USFS,0.6705,0.2432,0.018,0.7786,0.189709696,0.2432,0.053490304,,,,,,,
LOCH.O,NORMAL,2014,8,5,8/5/14,10.5,14.12,12.15,,6.57,58.81,1.313,0.21,0.542,0.148,0.013,,1.4526,1.127,,<0.04,0.1073,0.118,2.59,,,,USFS,0.9747,0.3341,0.013,1.127,0.264479325,0.3341,0.069620675,,,,,,,
LOCH.O,DUPE,2014,8,5,8/5/14,10.5,14.12,12.6,,6.66,61.66,1.308,0.216,0.539,0.144,0.013,,1.4538,1.1262,,<0.04,0.1062,0.1185,2.44,,,,USFS,0.8688,0.3534,0.013,1.1262,0.264298738,0.3534,0.089101262,,,,,,,
LOCH.O,NORMAL,2014,8,12,8/12/14,13.5,13.76,12.33,,6.65,59.03,1.297,0.204,0.539,0.145,<0.01,,1.5036,0.9201,,<0.04,0.1006,0.1177,1.96,,,,USFS,0.6861,0.2947,0.005,0.9201,0.211573486,0.2947,0.083126514,,,,,,,
LOCH.O,NORMAL,2014,8,19,8/19/14,11.6,13.77,12.46,,6.67,61.98,1.281,0.2,0.516,0.142,<0.01,,1.5477,0.8416,,<0.04,0.0916,0.111,1.9,,,,USFS,0.6752,0.3277,0.005,0.8416,0.193853396,0.3277,0.133846604,,,,,,,
LOCH.O,NORMAL,2014,8,26,8/26/14,10.3,14.53,12.76,,6.77,64.2,1.357,0.215,0.552,0.155,0.015,,1.6156,0.8101,,<0.04,0.0978,0.0985,1.75,,,,USFS,0.5609,0.261,0.015,0.8101,0.194494724,0.261,0.066505276,,,,,,,
LOCH.O,NORMAL,2014,9,2,9/2/14,8.7,15.58,13.78,,6.8,64.45,1.478,0.233,0.599,0.165,0.016,,1.8539,1.0134,,<0.04,0.1062,0.0972,1.9,,,,USFS,0.6017,0.2868,0.016,1.0134,0.241161566,0.2868,0.045638434,,,,,,,
LOCH.O,NORMAL,2014,9,9,9/9/14,9.5,15.92,13.85,,6.87,76.17,1.507,0.24,0.62,0.163,0.015,,1.9131,1.0632,,<0.04,0.1241,0.1038,,,,,USFS,0.5781,0.3017,0.015,1.0632,0.251627907,0.3017,0.050072093,,,,,,,
LOCH.O,NORMAL,2014,9,16,9/16/14,9.7,17.86,15.5,,6.85,80.2,1.686,0.273,0.69,0.195,0.012,,2.1607,1.1405,,<0.04,0.157,0.1135,2.41,,,,USFS,0.8544,0.3779,0.012,1.1405,0.266751536,0.3779,0.111148464,,,,,,,
LOCH.O,BLANK,2014,9,16,9/16/14,,,0.85,,5.74,12.3,<0.02,<0.02,<0.02,0.204,0.025,,<0.01,<0.01,,<0.04,<0.01,<0.01,<0.40,,,,USFS,<0.06,<0.05,0.025,0.005,0.020508513,0.025,0.004491487,,,,,,,
LOCH.O,NORMAL,2014,9,23,9/23/14,8.4,17.81,15.02,,6.86,79.42,1.627,0.264,0.678,0.206,0.011,,2.0962,1.0145,,<0.04,0.1723,0.1058,2.03,,,,USFS,0.6475,0.3523,0.011,1.0145,0.237533904,0.3523,0.114766096,,,,,,,
LOCH.O,NORMAL,2014,9,30,9/30/14,4.5,19.8,16.23,,6.87,78.57,1.719,0.283,0.71,0.222,0.015,,2.3154,1.1681,,<0.04,0.2267,0.1112,2.29,,,,USFS,0.9251,0.383,0.015,1.1681,0.275307365,0.383,0.107692635,,,,,,,
